video_id,platform,creator_id,category,duration_seconds,upload_date,views,impressions,ctr,likes,comments,shares,avg_watch_time_seconds,completion_rate,followers_at_upload,engagement_rate,tags_count,audio_popular,caption_length,contains_hashtags,is_trending
vid_02519,Snapchat,creator_0982,News,9,2025-01-30,350,28225,0.0124,4,1,0,2.6,0.289,1370,0.0002,1,False,66,True,False
vid_02520,YouTube Shorts,creator_0323,Beauty,20,2025-04-10,547,39637,0.0138,4,1,1,9.3,0.465,2270,0.0002,1,False,35,True,False
vid_02521,TikTok,creator_0064,Gaming,20,2024-02-21,2735,128403,0.0213,22,2,1,6.9,0.345,3275,0.0002,4,False,44,True,False
vid_02522,YouTube Shorts,creator_0082,Cooking,19,2024-08-03,529,7733,0.0684,1,1,2,6.1,0.321,2723,0.0005,3,False,39,True,False
vid_02523,YouTube Shorts,creator_0700,Fitness,26,2025-02-19,1774,34921,0.0508,15,1,0,1.6,0.062,1385,0.0005,0,False,76,False,False
vid_02524,YouTube Shorts,creator_0963,Music,24,2025-01-13,2323,464600,0.005,12,5,1,10.4,0.433,6640,0.0,0,False,94,False,False
vid_02525,Instagram,creator_1148,News,20,2025-04-10,4924,373030,0.0132,56,2,0,1.0,0.05,10838,0.0002,2,False,36,True,False
vid_02526,Instagram,creator_0187,DIY,21,2024-09-22,11472,412661,0.0278,287,3,6,1.0,0.048,10535,0.0007,3,False,35,True,False
vid_02527,TikTok,creator_0550,Fitness,26,2024-08-12,250,27777,0.009,0,1,0,8.1,0.312,520,0.0,1,False,24,True,False
vid_02528,Snapchat,creator_0664,Beauty,5,2025-03-15,523,13835,0.0378,8,1,2,1.0,0.2,0,0.0008,2,False,118,False,False
vid_02529,TikTok,creator_0687,Music,29,2025-06-09,5601,233375,0.024,77,6,0,4.1,0.141,12212,0.0004,3,False,54,True,False
vid_02530,TikTok,creator_0386,News,31,2024-04-18,520,17508,0.0297,0,1,0,10.1,0.326,1602,0.0001,1,False,57,True,False
vid_02531,TikTok,creator_0741,Music,13,2025-03-05,537,107400,0.005,2,0,0,1.5,0.115,57,0.0,2,False,99,False,False
vid_02532,Instagram,creator_0356,Education,24,2025-07-16,1710,166019,0.0103,7,1,0,12.3,0.513,2319,0.0,1,False,49,True,False
vid_02533,TikTok,creator_0691,Comedy,32,2025-05-17,3871,246560,0.0157,3,2,2,20.6,0.644,10887,0.0,2,False,25,True,False
vid_02534,TikTok,creator_0555,News,12,2024-12-22,843,24364,0.0346,2,2,1,4.9,0.408,2934,0.0002,4,False,5,True,False
vid_02535,Instagram,creator_0518,Education,42,2024-10-19,3600,155844,0.0231,15,2,1,13.1,0.312,6262,0.0001,4,False,15,False,False
vid_02536,TikTok,creator_0387,Fitness,30,2025-01-19,198,3361,0.0589,1,0,0,3.6,0.12,938,0.0003,2,False,69,False,False
vid_02537,Instagram,creator_0568,Music,54,2025-03-16,578,55047,0.0105,4,1,1,20.4,0.378,1997,0.0001,1,False,68,True,False
vid_02538,Facebook Reels,creator_1003,News,29,2024-03-24,342,40235,0.0085,5,1,2,4.8,0.166,1956,0.0002,2,False,49,True,False
vid_02539,TikTok,creator_0371,Education,18,2024-10-07,112,3323,0.0337,0,3,0,3.7,0.206,542,0.0009,3,False,67,False,False
vid_02540,TikTok,creator_0144,Fitness,57,2024-03-24,5454,103491,0.0527,47,5,1,10.2,0.179,1933,0.0005,2,False,69,True,False
vid_02541,YouTube Shorts,creator_0867,Beauty,25,2024-02-01,8596,324377,0.0265,216,5,1,4.6,0.184,22987,0.0007,2,False,5,True,False
vid_02542,TikTok,creator_0692,News,24,2025-07-12,298,17325,0.0172,2,0,0,5.8,0.242,3689,0.0001,2,False,79,True,False
vid_02543,TikTok,creator_1169,Fitness,21,2025-03-05,2338,63532,0.0368,15,0,1,8.8,0.419,4237,0.0003,6,False,134,True,False
vid_02544,TikTok,creator_1197,Cooking,28,2024-06-19,883,126142,0.007,9,0,1,19.9,0.711,3085,0.0001,2,False,110,False,False
vid_02545,TikTok,creator_1110,News,36,2024-01-14,2326,71349,0.0326,2,1,1,25.3,0.703,1720,0.0001,1,False,6,True,False
vid_02546,YouTube Shorts,creator_0553,DIY,16,2024-04-06,143,5652,0.0253,5,0,0,3.1,0.194,0,0.0009,2,True,50,False,False
vid_02547,TikTok,creator_0942,News,23,2024-05-08,8528,294068,0.029,414,2,1,1.7,0.074,6946,0.0014,7,False,118,False,False
vid_02548,TikTok,creator_0007,Beauty,14,2025-06-05,17870,1223972,0.0146,19,7,6,2.3,0.164,29551,0.0,2,False,80,True,False
vid_02549,Instagram,creator_0792,DIY,29,2024-06-14,1183,112666,0.0105,5,0,0,5.1,0.176,2410,0.0,4,False,5,False,False
vid_02550,TikTok,creator_0910,DIY,18,2024-04-26,1193,64139,0.0186,7,0,1,6.9,0.383,2995,0.0001,2,False,33,True,False
vid_02551,Instagram,creator_0779,Entertainment,26,2025-02-24,1414,25070,0.0564,5,1,1,15.1,0.581,0,0.0003,0,False,147,True,False
vid_02552,Instagram,creator_0895,Music,19,2024-09-22,24045,1350842,0.0178,83,18,3,8.4,0.442,60190,0.0001,2,False,84,True,False
vid_02553,Instagram,creator_0906,News,40,2024-06-08,241,3801,0.0634,2,1,0,4.2,0.105,75,0.0008,5,False,91,True,False
vid_02554,Instagram,creator_0774,Comedy,20,2024-11-09,333,7115,0.0468,1,1,1,4.3,0.215,0,0.0004,5,False,38,True,False
vid_02555,TikTok,creator_0510,Fitness,30,2024-06-28,3217,510634,0.0063,58,1,0,11.1,0.37,5276,0.0001,1,False,74,False,False
vid_02556,Facebook Reels,creator_1154,Beauty,15,2025-05-16,7072,202636,0.0349,78,1,1,5.3,0.353,9403,0.0004,1,False,49,True,False
vid_02557,YouTube Shorts,creator_0797,News,25,2024-09-25,149,6995,0.0213,3,2,1,2.8,0.112,2638,0.0009,1,False,81,True,False
vid_02558,TikTok,creator_0913,Gaming,26,2024-03-10,28,3888,0.0072,0,0,0,3.1,0.119,0,0.0,3,False,132,True,False
vid_02559,TikTok,creator_0533,DIY,32,2024-05-02,1538,54154,0.0284,0,2,1,10.9,0.341,4617,0.0001,4,False,89,False,False
vid_02560,Instagram,creator_1088,Beauty,39,2024-01-29,191,6945,0.0275,1,2,1,14.6,0.374,0,0.0006,1,False,24,True,False
vid_02561,YouTube Shorts,creator_0185,Comedy,29,2024-03-12,5900,101549,0.0581,7,1,2,3.8,0.131,3595,0.0001,5,False,129,True,False
vid_02562,TikTok,creator_1076,Fitness,25,2024-12-17,207,6786,0.0305,1,2,0,13.7,0.548,0,0.0004,0,False,6,True,False
vid_02563,TikTok,creator_0381,Beauty,10,2024-11-14,9653,377070,0.0256,93,7,1,3.4,0.34,3286,0.0003,3,False,86,True,False
vid_02564,TikTok,creator_0189,News,12,2024-02-10,2568,288539,0.0089,11,0,0,2.4,0.2,6069,0.0,3,False,92,False,False
vid_02565,YouTube Shorts,creator_0361,Fitness,11,2025-03-01,1399,67259,0.0208,8,4,0,5.4,0.491,4907,0.0002,1,False,13,True,False
vid_02566,TikTok,creator_0036,Beauty,37,2025-04-13,5741,428432,0.0134,66,0,3,1.6,0.043,12164,0.0002,1,False,75,True,False
vid_02567,TikTok,creator_0367,Music,41,2024-04-06,1100,29333,0.0375,1,1,1,6.6,0.161,2117,0.0001,1,False,50,True,False
vid_02568,TikTok,creator_0367,Comedy,20,2025-02-18,15736,548292,0.0287,119,2,2,4.1,0.205,24805,0.0002,1,False,13,True,False
vid_02569,TikTok,creator_0352,Fitness,25,2025-02-02,2735,130238,0.021,14,1,2,13.1,0.524,4401,0.0001,0,False,5,True,False
vid_02570,Snapchat,creator_0807,Comedy,32,2024-05-09,2438,97131,0.0251,10,0,0,8.0,0.25,4775,0.0001,3,True,71,True,False
vid_02571,TikTok,creator_0753,News,34,2024-08-04,1312,71304,0.0184,17,0,0,17.9,0.526,1169,0.0002,2,False,80,True,False
vid_02572,YouTube Shorts,creator_0509,Comedy,18,2025-05-12,36,837,0.043,0,1,0,4.7,0.261,0,0.0012,2,False,86,True,False
vid_02573,Facebook Reels,creator_0279,Entertainment,35,2024-08-11,633,27051,0.0234,4,1,0,7.6,0.217,4076,0.0002,2,False,58,False,False
vid_02574,Instagram,creator_0809,Music,11,2025-02-24,1773,354600,0.005,36,0,1,3.4,0.309,3363,0.0001,0,False,108,False,False
vid_02575,Instagram,creator_1065,Cooking,41,2025-04-15,318,6898,0.0461,5,1,0,11.7,0.285,0,0.0009,2,False,44,False,False
vid_02576,TikTok,creator_0515,Music,27,2024-11-12,1694,34153,0.0496,11,2,0,2.4,0.089,1439,0.0004,1,False,94,False,False
vid_02577,TikTok,creator_0075,Beauty,30,2024-02-27,6528,116363,0.0561,16,7,3,8.8,0.293,19437,0.0002,0,False,99,True,False
vid_02578,TikTok,creator_0845,Gaming,26,2024-10-19,111,16323,0.0068,1,0,0,11.2,0.431,666,0.0001,2,False,5,True,False
vid_02579,Instagram,creator_0033,Beauty,31,2024-12-04,890,25070,0.0355,16,1,1,5.7,0.184,604,0.0007,0,False,43,True,False
vid_02580,TikTok,creator_0287,Fitness,21,2024-11-03,727,16263,0.0447,2,0,2,16.1,0.767,0,0.0002,1,False,93,True,False
vid_02581,TikTok,creator_0900,Fitness,23,2025-01-13,10213,339302,0.0301,41,13,3,1.9,0.083,20807,0.0002,0,False,69,True,False
vid_02582,TikTok,creator_0420,DIY,25,2024-04-11,885,26339,0.0336,20,1,1,3.3,0.132,3280,0.0008,3,False,98,True,False
vid_02583,Snapchat,creator_0208,Fitness,16,2024-10-17,4878,151021,0.0323,24,1,0,14.1,0.881,3090,0.0002,1,True,70,True,False
vid_02584,TikTok,creator_0888,Education,35,2025-04-09,8780,221717,0.0396,66,8,2,7.1,0.203,5252,0.0003,3,False,92,False,False
vid_02585,Instagram,creator_0083,DIY,32,2024-02-22,909,85754,0.0106,2,2,1,10.5,0.328,2543,0.0001,1,False,5,True,False
vid_02586,Snapchat,creator_0340,Entertainment,31,2024-03-19,1556,311200,0.005,6,0,1,13.1,0.423,544,0.0,1,False,37,True,False
vid_02587,TikTok,creator_0051,Music,24,2024-06-18,357,37578,0.0095,2,1,0,2.0,0.083,1708,0.0001,4,False,125,True,False
vid_02588,TikTok,creator_0685,News,37,2024-12-23,2021,404200,0.005,14,2,0,13.3,0.359,4518,0.0,2,False,54,True,False
vid_02589,TikTok,creator_1059,News,33,2024-04-05,1012,66578,0.0152,5,1,1,25.0,0.758,1393,0.0001,2,False,31,True,False
vid_02590,TikTok,creator_1053,Entertainment,15,2025-06-01,6353,114882,0.0553,62,3,1,10.2,0.68,19170,0.0006,2,False,67,True,False
vid_02591,Instagram,creator_0138,Comedy,34,2024-10-20,55,4135,0.0133,0,2,1,14.0,0.412,90,0.0007,2,False,27,True,False
vid_02592,YouTube Shorts,creator_0548,Comedy,31,2024-04-20,3581,114044,0.0314,12,1,0,23.0,0.742,1016,0.0001,1,False,52,True,False
vid_02593,Instagram,creator_0565,Gaming,47,2024-06-20,2902,148820,0.0195,4,3,1,18.9,0.402,4047,0.0001,2,True,38,True,False
vid_02594,Facebook Reels,creator_0399,Gaming,45,2025-03-18,2295,342537,0.0067,15,0,2,26.0,0.578,2982,0.0,0,False,47,False,False
vid_02595,Snapchat,creator_0875,Music,25,2025-03-17,5407,761549,0.0071,50,2,2,14.4,0.576,6059,0.0001,2,False,5,False,False
vid_02596,TikTok,creator_0136,Comedy,32,2024-01-30,153,25932,0.0059,2,0,2,20.8,0.65,0,0.0002,3,False,5,True,False
vid_02597,TikTok,creator_0960,Comedy,35,2025-06-06,35696,1629954,0.0219,311,17,4,13.3,0.38,47121,0.0002,0,False,59,True,False
vid_02598,Instagram,creator_0702,News,35,2025-07-19,237,4989,0.0475,1,4,0,3.7,0.106,225,0.001,4,False,97,False,False
vid_02599,Facebook Reels,creator_0529,News,10,2025-03-09,213,11899,0.0179,1,1,1,2.4,0.24,0,0.0003,0,False,93,False,False
vid_02600,YouTube Shorts,creator_0669,Music,28,2024-04-30,3019,223629,0.0135,115,2,1,5.1,0.182,9227,0.0005,5,False,73,False,False
vid_02601,Instagram,creator_0572,News,13,2024-07-09,2758,94452,0.0292,59,1,0,3.6,0.277,9168,0.0006,1,False,5,True,False
vid_02602,Instagram,creator_0673,Music,9,2024-08-21,54,1714,0.0315,0,1,1,1.0,0.111,0,0.0012,1,False,41,True,False
vid_02603,TikTok,creator_0616,Fitness,30,2024-03-23,4000,71428,0.056,19,1,1,12.5,0.417,3618,0.0003,2,False,79,True,False
vid_02604,YouTube Shorts,creator_0449,Beauty,26,2024-12-26,300,16949,0.0177,3,3,0,7.5,0.288,1258,0.0004,3,False,59,False,False
vid_02605,Instagram,creator_1036,Cooking,34,2024-11-16,637,62450,0.0102,23,2,0,4.5,0.132,471,0.0004,7,False,33,True,False
vid_02606,TikTok,creator_0167,Beauty,19,2024-05-06,415,83000,0.005,1,2,0,3.3,0.174,0,0.0,4,False,8,False,False
vid_02607,Instagram,creator_0643,Entertainment,20,2024-12-04,1748,128529,0.0136,22,1,0,9.1,0.455,1285,0.0002,0,False,61,True,False
vid_02608,TikTok,creator_0063,Cooking,21,2024-10-14,1890,41266,0.0458,22,2,0,6.8,0.324,5265,0.0006,1,True,123,True,False
vid_02609,YouTube Shorts,creator_1008,Gaming,32,2025-04-02,821,68991,0.0119,5,1,1,2.7,0.084,1490,0.0001,3,False,10,True,False
vid_02610,TikTok,creator_0499,News,33,2024-05-08,211,8210,0.0257,1,0,0,22.3,0.676,3045,0.0001,1,False,79,True,False
vid_02611,Instagram,creator_0170,Education,22,2024-03-04,2198,140897,0.0156,10,1,0,4.7,0.214,1091,0.0001,3,True,28,True,False
vid_02612,TikTok,creator_0878,DIY,14,2024-03-12,166,9651,0.0172,2,0,0,3.8,0.271,0,0.0002,4,False,133,False,False
vid_02613,Instagram,creator_0312,Entertainment,24,2024-01-02,326,8295,0.0393,1,0,0,3.7,0.154,0,0.0001,0,False,5,True,False
vid_02614,TikTok,creator_0752,Cooking,31,2025-06-01,2793,138955,0.0201,18,2,1,16.6,0.535,1779,0.0002,0,False,14,True,False
vid_02615,Snapchat,creator_0677,Education,27,2024-01-31,31,2066,0.015,0,1,0,11.2,0.415,0,0.0005,1,False,11,True,False
vid_02616,TikTok,creator_0001,Beauty,28,2024-05-11,77,3092,0.0249,0,0,1,13.4,0.479,0,0.0003,2,False,58,False,False
vid_02617,Instagram,creator_0548,News,33,2024-08-14,4676,331631,0.0141,20,1,3,9.8,0.297,6496,0.0001,2,False,38,True,False
vid_02618,YouTube Shorts,creator_0583,Comedy,18,2024-02-20,897,59800,0.015,8,1,1,10.3,0.572,4724,0.0002,1,False,97,False,False
vid_02619,TikTok,creator_1055,Education,23,2025-01-20,35934,3782526,0.0095,313,15,7,5.1,0.222,33699,0.0001,3,False,97,True,False
vid_02620,TikTok,creator_0694,Comedy,39,2025-06-23,847,111447,0.0076,7,1,3,15.8,0.405,2107,0.0001,1,False,143,True,False
vid_02621,Facebook Reels,creator_0628,Fitness,21,2025-05-22,2600,490566,0.0053,27,2,0,11.2,0.533,6390,0.0001,1,False,52,True,False
vid_02622,YouTube Shorts,creator_0482,Fitness,39,2025-06-01,121,6368,0.019,0,2,1,27.2,0.697,0,0.0005,2,False,76,True,False
vid_02623,TikTok,creator_0318,Entertainment,30,2024-03-02,1379,53449,0.0258,8,2,0,13.5,0.45,4226,0.0002,2,True,136,False,False
vid_02624,TikTok,creator_0920,Comedy,25,2024-04-25,39,911,0.0428,0,3,0,4.1,0.164,494,0.0033,1,False,97,True,False
vid_02625,TikTok,creator_0656,News,31,2024-07-04,4473,247127,0.0181,56,5,1,18.0,0.581,1935,0.0003,0,False,93,True,False
vid_02626,TikTok,creator_1131,News,27,2024-08-22,530,54081,0.0098,2,0,1,3.4,0.126,0,0.0001,2,False,5,True,False
vid_02627,Instagram,creator_0070,Cooking,33,2024-05-01,1277,16123,0.0792,17,1,1,14.7,0.445,0,0.0012,1,False,10,True,False
vid_02628,TikTok,creator_0517,Gaming,21,2024-05-24,1562,67619,0.0231,20,0,2,5.5,0.262,2582,0.0003,1,False,5,True,False
vid_02629,Facebook Reels,creator_0663,DIY,21,2024-04-13,18150,1067647,0.017,320,6,4,10.8,0.514,38411,0.0003,1,False,72,True,False
vid_02630,YouTube Shorts,creator_0645,News,13,2025-06-27,4024,100600,0.04,87,3,0,2.2,0.169,9766,0.0009,3,False,85,False,False
vid_02631,TikTok,creator_0514,Gaming,40,2024-03-13,10611,211374,0.0502,103,7,5,18.4,0.46,14960,0.0005,0,False,49,False,False
vid_02632,TikTok,creator_0288,Beauty,11,2025-02-02,654,25250,0.0259,4,1,0,1.8,0.164,3027,0.0002,0,False,25,False,False
vid_02633,Snapchat,creator_0370,Gaming,19,2024-01-30,1312,31767,0.0413,8,1,1,9.3,0.489,3893,0.0003,1,False,71,True,False
vid_02634,YouTube Shorts,creator_0764,Cooking,26,2024-01-03,852,30537,0.0279,2,1,1,8.4,0.323,1614,0.0001,1,True,158,True,False
vid_02635,Facebook Reels,creator_0414,Beauty,30,2024-04-24,455,91000,0.005,7,2,2,4.1,0.137,0,0.0001,4,False,104,True,False
vid_02636,YouTube Shorts,creator_1035,Fitness,22,2025-02-16,1024,98461,0.0104,19,0,0,6.1,0.277,2663,0.0002,3,False,59,True,False
vid_02637,Instagram,creator_0403,Gaming,12,2025-07-21,130,6220,0.0209,1,0,0,7.4,0.617,0,0.0002,4,False,131,True,False
vid_02638,YouTube Shorts,creator_1121,Fitness,18,2025-02-22,639,22342,0.0286,2,2,1,3.0,0.167,0,0.0002,1,False,126,True,False
vid_02639,TikTok,creator_0037,Gaming,33,2025-04-02,1992,126878,0.0157,4,1,0,12.3,0.373,4421,0.0,2,False,87,False,False
vid_02640,Instagram,creator_0855,DIY,19,2025-04-17,613,20501,0.0299,9,0,0,4.9,0.258,87,0.0004,2,False,69,False,False
vid_02641,YouTube Shorts,creator_0457,DIY,36,2024-07-24,526,33935,0.0155,11,1,1,4.0,0.111,839,0.0004,1,False,78,True,False
vid_02642,TikTok,creator_0470,News,20,2024-07-16,408,11147,0.0366,1,1,0,14.8,0.74,838,0.0002,3,False,16,True,False
vid_02643,TikTok,creator_0455,DIY,5,2024-07-04,269,13450,0.02,2,2,0,1.8,0.36,0,0.0003,1,False,84,True,False
vid_02644,Facebook Reels,creator_0561,Music,34,2025-02-28,512,51717,0.0099,9,0,0,15.4,0.453,5732,0.0002,0,False,44,True,False
vid_02645,YouTube Shorts,creator_0628,News,13,2025-05-30,285,25221,0.0113,1,1,2,1.0,0.077,2917,0.0002,0,True,99,False,False
vid_02646,TikTok,creator_1132,Fitness,18,2024-03-31,1282,194242,0.0066,5,0,3,6.9,0.383,5098,0.0,2,False,63,False,False
vid_02647,TikTok,creator_0673,Comedy,18,2025-02-27,110,5641,0.0195,1,0,0,10.3,0.572,0,0.0002,2,False,39,True,False
vid_02648,TikTok,creator_0674,Beauty,15,2025-01-07,3137,531694,0.0059,66,3,1,6.7,0.447,5480,0.0001,2,True,22,True,False
vid_02649,YouTube Shorts,creator_0529,Comedy,18,2025-05-25,126,2571,0.049,0,1,0,12.4,0.689,0,0.0004,4,False,52,True,False
vid_02650,TikTok,creator_0874,Beauty,36,2025-07-20,5689,304224,0.0187,30,5,1,23.0,0.639,3764,0.0001,1,False,131,True,False
vid_02651,Snapchat,creator_0634,Music,11,2025-06-21,527,32530,0.0162,1,0,0,2.8,0.255,1029,0.0,1,False,111,True,False
vid_02652,Facebook Reels,creator_0249,Entertainment,34,2024-07-05,2394,93515,0.0256,33,1,1,4.2,0.124,8919,0.0004,2,True,40,True,False
vid_02653,YouTube Shorts,creator_0554,Comedy,15,2024-03-29,27742,315250,0.088,1075,16,6,6.9,0.46,49813,0.0035,2,False,40,True,False
vid_02654,Instagram,creator_1095,DIY,28,2025-01-31,3885,167456,0.0232,25,4,0,2.1,0.075,4007,0.0002,2,False,5,True,False
vid_02655,TikTok,creator_0171,Cooking,25,2024-03-12,5726,332906,0.0172,76,5,5,2.7,0.108,6975,0.0003,2,False,67,True,False
vid_02656,TikTok,creator_0513,Entertainment,37,2025-04-26,312,51147,0.0061,4,0,0,14.7,0.397,510,0.0001,3,False,84,False,False
vid_02657,TikTok,creator_0130,Comedy,18,2024-04-23,3010,115325,0.0261,30,3,1,10.5,0.583,8541,0.0003,2,False,77,True,False
vid_02658,Instagram,creator_0398,DIY,31,2025-05-05,1128,76734,0.0147,20,1,0,23.7,0.765,2014,0.0003,1,False,90,True,False
vid_02659,TikTok,creator_0886,Education,20,2025-02-02,3659,83538,0.0438,6,3,1,1.6,0.08,6210,0.0001,2,False,24,True,False
vid_02660,TikTok,creator_0991,News,22,2025-08-03,1089,51126,0.0213,8,1,1,7.1,0.323,790,0.0002,1,False,26,False,False
vid_02661,YouTube Shorts,creator_1013,Music,22,2024-12-21,435,17540,0.0248,17,0,0,18.2,0.827,618,0.001,5,False,53,True,False
vid_02662,TikTok,creator_0086,Entertainment,39,2024-12-17,662,17940,0.0369,0,0,0,10.5,0.269,1933,0.0,2,False,71,True,False
vid_02663,TikTok,creator_0763,Cooking,26,2024-11-18,3659,133054,0.0275,31,3,0,3.2,0.123,1536,0.0003,1,False,95,True,False
vid_02664,TikTok,creator_0950,Education,17,2024-04-14,9474,563928,0.0168,126,4,2,4.6,0.271,14652,0.0002,1,False,58,True,False
vid_02665,Instagram,creator_0239,News,33,2024-04-15,440,8800,0.05,2,1,1,13.5,0.409,1019,0.0005,1,False,23,True,False
vid_02666,Instagram,creator_0698,Education,25,2025-04-30,957,115301,0.0083,3,1,0,15.2,0.608,85,0.0,2,False,8,False,False
vid_02667,Instagram,creator_0504,Fitness,26,2025-02-21,17794,320612,0.0555,245,10,1,17.1,0.658,28388,0.0008,2,False,91,True,False
vid_02668,YouTube Shorts,creator_0113,Fitness,5,2025-05-31,1778,49943,0.0356,34,2,1,1.0,0.2,5563,0.0007,3,False,5,True,False
vid_02669,TikTok,creator_0778,Comedy,36,2024-08-06,2276,77679,0.0293,32,2,0,4.7,0.131,4263,0.0004,1,False,5,True,False
vid_02670,TikTok,creator_1088,Cooking,5,2024-02-28,1847,275671,0.0067,3,0,0,1.2,0.24,3307,0.0,1,False,47,True,False
vid_02671,TikTok,creator_0054,Fitness,25,2024-09-11,6888,1208421,0.0057,68,5,2,8.9,0.356,10222,0.0001,3,False,63,True,False
vid_02672,TikTok,creator_1076,News,28,2025-04-10,904,30540,0.0296,0,0,0,22.4,0.8,782,0.0,3,False,84,True,False
vid_02673,TikTok,creator_0542,Cooking,21,2024-09-04,7542,216103,0.0349,118,5,0,4.7,0.224,16826,0.0006,1,False,55,True,False
vid_02674,TikTok,creator_0162,Beauty,27,2024-02-08,18,1682,0.0107,0,2,1,14.9,0.552,0,0.0018,3,False,68,False,False
vid_02675,Instagram,creator_1109,Education,29,2025-07-07,609,43500,0.014,6,0,1,5.3,0.183,2971,0.0002,1,False,85,True,False
vid_02676,Instagram,creator_0609,Music,25,2025-05-26,634,16640,0.0381,18,0,0,7.8,0.312,1612,0.0011,0,False,56,False,False
vid_02677,YouTube Shorts,creator_0084,Fitness,23,2024-11-22,95,2278,0.0417,1,0,2,2.8,0.122,0,0.0013,2,True,6,True,False
vid_02678,YouTube Shorts,creator_0281,Education,19,2024-03-14,76873,15374600,0.005,246,43,19,3.1,0.163,170020,0.0,0,False,28,True,False
vid_02679,TikTok,creator_0977,Entertainment,27,2024-12-30,350,11006,0.0318,4,2,0,17.0,0.63,3946,0.0005,1,False,34,True,False
vid_02680,TikTok,creator_0326,News,23,2025-03-11,10,336,0.0297,0,3,1,2.4,0.104,0,0.0119,2,False,87,True,False
vid_02681,TikTok,creator_0380,News,29,2025-06-28,760,13194,0.0576,11,3,0,6.1,0.21,1162,0.0011,2,False,5,True,False
vid_02682,TikTok,creator_0448,Comedy,26,2024-05-11,2296,141728,0.0162,17,0,0,10.8,0.415,5684,0.0001,0,False,47,False,False
vid_02683,Instagram,creator_0489,Gaming,18,2024-01-05,2342,173481,0.0135,14,4,0,3.3,0.183,7693,0.0001,0,False,37,False,False
vid_02684,Instagram,creator_0385,DIY,34,2025-03-01,246,13666,0.018,5,0,1,7.3,0.215,0,0.0004,2,False,48,True,False
vid_02685,Instagram,creator_0796,Beauty,38,2025-02-13,8115,1127083,0.0072,81,3,0,22.4,0.589,16911,0.0001,1,False,101,True,False
vid_02686,Facebook Reels,creator_0843,News,22,2024-08-11,57,1570,0.0363,0,3,0,1.3,0.059,0,0.0019,2,False,100,True,False
vid_02687,Snapchat,creator_0861,Fitness,21,2025-05-18,257,29204,0.0088,3,1,0,11.3,0.538,0,0.0001,0,False,16,True,False
vid_02688,TikTok,creator_0392,Fitness,36,2025-06-20,471,45288,0.0104,2,0,0,20.7,0.575,0,0.0,1,False,5,True,False
vid_02689,Instagram,creator_0246,Beauty,19,2024-04-12,5354,1070800,0.005,55,2,1,11.6,0.611,7287,0.0001,1,False,80,True,False
vid_02690,TikTok,creator_0096,Education,19,2025-06-15,905,47382,0.0191,16,1,0,6.7,0.353,1915,0.0004,3,False,60,False,False
vid_02691,TikTok,creator_0231,News,31,2024-01-03,412,15968,0.0258,3,2,0,4.3,0.139,0,0.0003,2,False,105,True,False
vid_02692,YouTube Shorts,creator_0029,Gaming,12,2024-03-24,300,8695,0.0345,0,2,2,2.8,0.233,2080,0.0005,2,False,42,True,False
vid_02693,TikTok,creator_0253,Cooking,11,2024-09-09,416,36814,0.0113,1,2,0,5.4,0.491,1145,0.0001,2,False,106,True,False
vid_02694,Instagram,creator_0564,DIY,34,2025-05-30,1381,39457,0.035,5,0,0,5.9,0.174,264,0.0001,2,False,62,True,False
vid_02695,TikTok,creator_0724,Beauty,17,2025-06-01,57,7702,0.0074,0,2,0,3.3,0.194,0,0.0003,3,False,37,True,False
vid_02696,Instagram,creator_0561,Gaming,26,2024-02-08,24156,2982222,0.0081,15,15,5,5.8,0.223,41255,0.0,1,False,25,True,False
vid_02697,TikTok,creator_0123,DIY,5,2025-02-11,1379,68606,0.0201,17,1,1,1.0,0.2,5550,0.0003,4,False,25,True,False
vid_02698,Snapchat,creator_0289,Fitness,34,2024-08-04,2006,358214,0.0056,27,0,2,19.0,0.559,1843,0.0001,0,False,139,True,False
vid_02699,Instagram,creator_1085,Education,28,2025-03-31,887,75169,0.0118,2,0,0,21.8,0.779,0,0.0,1,False,42,True,False
vid_02700,TikTok,creator_0412,Fitness,37,2025-01-05,53,8833,0.006,0,1,0,14.4,0.389,0,0.0001,1,False,97,True,False
